FECHA;positivos;nue_posi;conf_lab;conf_nexo;muj_posi;hom_posi;extranj_posi;costar_posi;investig_posi;adul_posi;am_posi;menor_posi;eda_ignor_posi;edmin_posi;edmax_posi;promedio_posi;descartados;nue_descar;fallecidos;nue_falleci;muj_fall;hom_fall;emin_fall;emax_fall;promedio_fall;adul_fall;am_fall;menor_fall;hospital;nue_hospi;salon;nue_salon;UCI;nue_UCI;emin_UCI;emax_UCI;promedio_UCI;RECUPERADOS;NUE_RECUP;MUJ_RECUP;HOM_RECUP;ADUL_RECUP;AM_RECUP;MENOR_RECUP;EDA_IGNO_RECUP;PROMEDIO_RECUP;EDMIN_RECUP;EDMAX_RECUP;Muestras;MUEST_NEW;DIA_COVID19;afec_posi;afec_recu;afec_fall;activos;nue_acti;muj_acti;hom_acti;adul_acti;am_acti;menor_acti;eda_igno_acti;edmin_acti;edmax_acti;promedio_acti;letalidad;por_recup;por_activ;transpor;HSJD_UCI;HSJD_SALON;CEACO_UCI;CEACO_SALON;HCG_UCI;HCG_SALON;HMEX_UCI;HMEX_SALON;HNN_UCI;HNN_SALON;HEB_UCI;HEB_SALON;HTF_UCI;HTF_SALON;HLA_UCI;HLA_SALON;HNPSI_UCI;HNPSI_SALON;HSRA_UCI;HSRA_SALON;HDGR_UCI;HDGR_SALON;HDSC_UCI;HDSC_SALON;HUP_UCI;HUP_SALON;HMT_UCI;HMT_SALON;HNEI_UCI;HNEI_SALON;HCHI_UCI ;HCHI_SALON;HMUJ_UCI;HMUJ_SALON;HTUR_UCI;HTUR_SALON;HGOL_UCI;HGOL_SALON;HFEP_UCI;HFEP_SALON;HOSA_UCI;HOSA_SALON;HCAR_UCI;HCAR_SALON;INS_UCI;INS_SALON;HGUA_UCI;HGUA_SALON;HCIMA_UCI;HCIMA_SALON;HBIB_UCI;HBIB_SALON;HRAM_UCI;HRAM_SALON;HMSAN_UCI;HMSAN_SALON;HNGG_UCI;HNGG_SALON;HSVP_UCI;HSVP_SALON;HCAT_UCI;HCAT_SALON;CEACOINS_UCI;CEACOINS_SALON;PAUT_UCI;PAUT_SALON;HVITO_UCI;HVITO_SALON
05/10/2020;81129;722;668;54;38843;42286;14393;66736;0;68909;5461;6640;119;0;100;37,7;146232;987;987;16;374;613;18;100;70,2;324;663;0;570;37;358;29;212;8;1;89;60;49703;2154;23585;26118;42474;2798;4326;105;37,1;0;100;243276;1860;213;82;82;70;30439;-1448;14884;15555;26111;2000;2314;14;0;37,7;98;1,22;61,26;37,52;;29;66;;;67;60;42;46;1;3;12;10;0;8;0;10;0;9;0;12;0;1;0;5;0;0;0;3;0;3;0;0;0;0;0;0;0;0;1;1;0;0;4;25;0;0;0;3;0;5;2;3;0;0;0;27;0;9;10;31;0;0;44;10;0;8;;
06/10/2020;82142;1013;773;240;39333;42809;14390;67752;0;69791;5530;6734;87;0;100;37,7;147175;943;1004;17;381;623;18;100;70,1;331;673;0;574;53;360;36;214;17;1;89;60;50020;317;23749;26271;42767;2822;4358;73;37,1;0;100;245115;1839;214;82;82;71;31118;679;15203;15915;26693;2035;2376;14;0;37,7;98;1,22;60,89;37,88;;29;61;;;66;62;39;48;1;3;12;9;0;8;0;9;0;9;0;14;0;1;0;5;0;0;0;4;0;4;0;0;0;0;0;0;0;0;1;1;0;0;5;24;0;0;0;2;0;6;2;3;0;0;0;28;0;10;12;31;0;0;47;10;0;8;;
07/10/2020;83497;1355;1131;224;40005;43492;14624;68873;0;70945;5634;6832;86;0;100;37,7;148499;1324;1024;20;387;637;18;100;70;338;686;0;557;54;354;42;203;12;1;89;60;50295;275;23873;26422;43016;2838;4368;73;37,1;0;100;247803;2688;215;82;82;71;32178;1060;15745;16433;27591;2110;2464;13;0;37,7;98;1,23;60,24;38,54;;29;55;;;56;66;39;39;1;4;12;10;0;7;0;7;0;10;0;16;0;3;0;5;0;0;0;3;0;5;0;0;0;0;0;1;0;0;1;2;0;0;5;23;0;0;0;5;0;7;1;3;0;0;0;28;0;10;12;26;0;1;47;10;0;8;;
08/10/2020;84828;1331;992;339;40690;44138;14735;70093;0;72050;5741;6952;85;0;100;37,8;150471;1972;1040;16;392;648;18;100;70;345;695;0;568;66;371;55;197;11;1;89;60;51782;1487;24673;27109;44303;2913;4494;72;37,1;0;100;251285;3482;216;82;82;71;32006;-172;15625;16381;27402;2133;2458;13;0;37,8;98;1,23;61,04;37,73;;30;65;;;49;75;38;42;1;4;11;9;0;7;0;7;0;9;0;15;0;1;0;7;0;1;0;5;0;3;0;0;0;0;0;0;0;1;0;1;0;0;6;23;0;0;0;5;2;5;1;2;0;0;0;33;0;8;9;24;0;0;50;10;0;9;;
09/10/2020;86053;1225;903;322;41298;44755;14846;71207;0;73081;5830;7057;85;0;100;37,8;152317;1846;1055;15;396;659;18;100;69,9;353;702;0;566;56;369;50;197;6;1;89;60;52327;545;24947;27380;44774;2953;4528;72;37,1;0;100;254262;2977;217;82;82;71;32671;665;15955;16716;27954;2175;2529;13;0;37,7;98;1,23;60,81;37,97;;30;69;;;49;69;38;44;1;3;11;10;0;9;0;6;0;10;0;16;0;1;0;5;0;1;0;4;0;4;0;0;0;0;0;0;0;0;0;1;0;0;6;23;;;0;5;2;3;1;2;0;1;0;31;0;9;9;24;0;2;50;9;0;8;;
10/10/2020;87439;1386;1042;344;42025;45414;14982;72457;0;74247;5925;7180;87;0;100;37,7;154306;1989;1076;21;401;675;18;10;70;358;718;0;547;59;352;45;195;14;1;89;60;52669;342;25108;27561;45074;2972;4551;72;37,1;0;100;257549;3287;218;82;82;72;33694;1023;16516;17178;28815;2235;2629;15;0;37,7;99;1,23;60,24;38,53;;27;70;;;45;71;39;39;1;2;11;11;0;7;0;5;0;9;0;16;0;1;0;5;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;2;0;0;6;22;;;0;3;2;2;1;0;0;1;0;32;0;7;12;22;0;1;51;10;0;8;;
11/10/2020;88490;1051;937;114;42547;45943;15087;73403;0;75144;5994;7264;88;0;100;37,7;156070;1764;1090;14;405;685;18;100;70;360;730;0;565;57;376;49;189;8;1;89;60;53083;414;25324;27759;45436;2991;4583;73;37,1;0;100;260450;2901;219;82;82;72;34317;623;16818;17499;29348;2273;2681;15;0;37,7;100;1,23;59,99;38,78;;26;73;;;42;82;41;40;1;1;12;11;0;7;0;6;0;9;0;21;0;2;0;6;0;0;0;2;0;5;0;0;0;0;0;0;0;0;1;2;0;0;6;20;;;0;4;2;2;1;0;0;1;0;31;0;7;12;23;0;3;45;10;0;8;;
12/10/2020;89223;733;646;87;42892;46331;15154;74069;0;75766;6054;7317;86;0;100;37,7;157054;984;1108;18;411;697;18;100;69,9;368;740;0;572;47;387;35;185;12;1;86;59;53247;164;25400;27847;45578;3001;4597;71;37,1;0;100;262281;1831;220;82;82;72;34868;551;17081;17787;29820;2313;2720;15;0;37,7;100;1,24;59,68;39,08;;25;75;;;44;82;40;42;1;1;11;13;0;10;0;7;0;9;0;21;0;0;0;4;0;0;0;2;0;6;0;0;0;0;0;0;0;0;1;2;0;0;3;22;;;0;3;1;4;0;3;0;0;0;30;0;8;12;27;0;1;47;7;0;8;;
13/10/2020;90238;1015;701;314;43383;46855;15245;74993;0;76624;6114;7414;86;0;100;37,7;158271;1217;1124;16;419;705;18;100;69,8;375;749;0;582;65;381;45;201;20;1;87;59;53670;423;25605;28065;45948;3028;4623;71;371;0;100;264549;2268;221;82;82;73;35444;576;17359;18085;30301;2337;2791;15;0;37,7;100;1,25;59,48;39,28;;24;75;;;44;73;43;42;1;5;10;10;0;6;0;7;0;9;0;23;0;0;0;4;0;0;0;2;0;6;0;0;0;0;0;0;0;0;1;1;0;0;5;24;;;0;3;1;5;2;3;0;0;0;29;0;8;12;31;0;0;58;7;0;8;;
14/10/2020;91780;1542;1180;362;44137;47643;15407;76373;0;77942;6219;7533;86;0;100;37,7;160090;1819;1134;10;423;711;18;100;69,8;380;754;0;553;44;350;27;203;17;1;88;59;54155;485;25853;28302;46376;3053;4655;71;37,1;0;100;267827;3278;222;82;82;73;36491;1047;17861;18630;31186;2412;2878;15;0;37,7;100;1,24;59,01;39,76;;24;70;;;47;66;41;39;2;4;9;9;0;8;0;6;0;10;0;18;0;0;0;6;0;0;0;2;0;5;0;0;0;0;0;0;0;0;1;1;0;0;6;24;;;0;4;1;4;1;3;0;0;0;26;0;5;12;27;0;0;59;5;0;8;;
15/10/2020;93152;1372;1047;325;44811;48341;15554;77598;0;79114;6311;7642;85;0;100;37,7;162135;2045;1159;25;437;722;9;100;69,7;386;771;2;536;57;330;42;206;15;1;88;59;57731;3576;27654;30077;49459;3275;4926;71;37,2;0;100;271394;3567;223;82;82;74;34262;-2229;16720;17542;29269;2265;2714;14;0;37,6;99;1,24;61,98;36,78;;21;67;;;49;58;42;32;2;1;11;10;0;9;0;5;0;8;0;20;0;1;0;7;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;2;0;1;6;20;;;0;2;1;3;1;5;0;1;0;25;0;5;12;25;0;0;61;6;0;9;;
16/10/2020;94348;1196;860;336;45383;48965;15669;78679;0;80113;6402;7748;85;0;100;37,7;164007;1872;1168;9;441;727;9;100;69,7;390;776;2;526;42;309;29;217;13;1;91;59;58269;538;27921;30348;49927;3299;4972;71;37,2;0;100;274722;3328;224;82;82;75;34911;649;17021;17890;29796;2327;2774;14;0;37,6;99;1,24;61,76;37,00;;21;64;;;55;54;45;27;2;1;11;8;0;7;0;7;0;7;0;18;0;1;0;8;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;3;0;0;6;14;;;0;2;1;2;2;3;0;0;0;26;0;4;12;25;0;0;62;11;0;10;;
17/10/2020;95514;1166;867;299;45975;49539;15794;79720;0;81084;6493;7852;85;0;100;37,7;165806;1799;1183;15;447;736;9;100;69,7;394;787;2;520;44;303;28;217;16;1;91;59;58816;547;28194;30622;50395;3325;5025;71;37,2;0;100;277805;3083;225;82;82;75;35515;604;17334;18181;30295;2381;2825;14;0;37,7;99;1,24;61,58;37,18;;19;61;;;55;48;43;27;1;1;15;10;0;6;0;6;0;6;0;19;0;2;0;8;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;3;0;0;6;13;;;0;2;0;4;2;3;0;0;0;26;0;3;11;24;0;0;65;15;0;10;;
18/10/2020;96443;929;815;114;46407;50036;15882;80561;0;81855;6582;7921;85;0;100;37,8;167500;1694;1194;11;452;742;9;100;69,7;396;796;2;535;40;320;34;215;6;1;91;60;59049;233;28298;30751;50603;3338;5037;71;37,2;0;100;280768;2963;226;82;82;75;36200;685;17657;18543;30856;2448;2882;14;0;37,7;99;1,24;61,23;37,54;;17;67;;;53;49;46;25;1;2;13;11;0;8;0;6;0;6;0;21;0;2;0;9;0;0;0;1;0;4;0;0;0;1;0;0;0;0;0;2;0;0;6;14;;;0;3;1;3;3;3;0;0;0;28;0;4;12;27;0;1;63;13;0;10;;
19/10/2020;97075;632;532;100;46665;50410;16048;81027;0;82393;6627;7969;86;0;100;37,8;168295;795;1204;10;458;746;9;100;69,7;402;800;2;551;46;337;38;214;8;1;91;59;59580;531;28563;31017;51054;3375;5080;71;37,2;0;100;282256;1488;2267;82;82;76;36291;91;17644;18647;30937;2452;2887;15;0;37,7;99;1,24;61,38;37,38;;15;70;;;54;52;47;29;2;4;13;8;0;8;0;7;0;6;0;22;0;3;0;11;0;0;0;1;0;5;0;0;0;1;0;0;0;0;0;2;0;0;5;11;;;0;3;1;3;3;2;0;0;0;33;0;5;13;25;0;1;61;15;0;10;;
20/10/2020;97922;847;532;315;47071;50851;16127;81795;0;83076;6690;8070;86;0;100;37,8;169216;921;1222;18;465;757;9;100;69,7;409;811;2;542;46;327;39;215;7;1;91;60;60109;529;28816;31293;51539;3395;5104;71;37,2;0;100;283867;1611;228;82;82;76;36591;300;17790;18801;31128;2484;2964;15;0;37,7;99;1,25;61,38;37,37;;18;67;;;50;44;41;35;3;5;12;8;0;7;0;4;0;7;0;20;0;2;0;9;0;0;0;1;0;3;0;2;0;0;0;0;0;2;0;3;0;0;6;11;;;0;3;1;3;3;2;0;0;0;33;0;5;13;29;0;1;68;11;0;10;;
21/10/2020;99425;1503;1174;329;47811;51614;16285;83140;0;84349;6782;8206;88;0;100;37,8;171106;1890;1236;14;473;763;9;100;69,7;417;817;2;531;46;325;36;206;10;1;91;60;60738;629;29120;31618;52092;3420;5155;71;37,2;0;100;287168;3301;229;82;82;77;37451;860;18218;19233;31840;2545;3049;17;0;37,7;99;1,24;61,09;37,67;;17;64;;;45;43;40;40;3;4;12;4;0;5;0;4;0;8;0;25;0;2;0;13;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;2;0;0;5;13;;;0;3;1;4;3;2;0;0;0;27;0;6;13;26;0;1;67;14;0;10;;
22/10/2020;100616;1191;867;324;48437;52179;16394;84222;0;85338;6882;8308;88;0;100;37,8;172899;1793;1251;15;477;774;9;100;69,7;423;826;2;513;48;316;39;197;9;1;91;60;61162;424;29330;31832;52465;3445;5181;71;37,2;0;100;290035;2867;230;82;82;77;38203;752;18630;19573;32450;2611;3125;17;0;37,7;99;1,24;60,79;37,97;;17;63;;;44;42;39;38;2;6;11;4;0;4;0;3;0;10;0;24;0;2;0;13;0;0;0;1;0;4;0;0;0;2;0;0;0;0;0;3;0;1;6;10;;;0;2;1;5;2;3;0;0;0;25;0;6;13;22;0;0;62;13;0;10;;
23/10/2020;101826;1210;897;313;49019;52807;16515;85311;0;86332;6967;8437;90;0;100;37,8;174784;1885;1265;14;482;783;9;100;69,7;426;837;2;521;56;320;44;201;11;1;93;60;61662;500;29574;32088;52906;3478;5207;71;37,2;0;100;293151;3116;231;82;82;77;38899;696;18963;19936;33000;2652;3228;19;0;37,6;99;1,24;60,56;38,20;;20;62;;;43;46;41;38;2;5;8;4;0;3;0;4;0;14;0;26;0;2;0;12;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;4;0;1;6;14;;;0;3;0;4;2;3;0;0;0;24;0;7;13;21;0;0;66;8;0;10;;
24/10/2020;103088;1262;1016;246;49641;53447;16632;86456;0;87410;7054;8534;90;0;100;37,8;176692;1908;1282;17;486;796;9;100;69,7;430;850;2;504;41;303;31;201;10;1;93;60;62037;375;29770;32267;53222;3506;5238;71;37,2;0;100;296363;3212;232;82;82;77;39769;870;19385;20384;33758;2698;3294;19;0;37,6;99;1,24;60,18;38,58;;20;60;;;35;50;41;38;2;4;11;5;0;3;0;4;0;13;0;24;0;1;0;10;0;0;0;1;0;3;0;0;0;1;0;0;0;1;0;3;0;0;5;15;0;0;0;1;1;3;2;3;0;0;0;23;0;7;13;19;0;0;71;0;0;11;;
25/10/2020;103949;861;752;109;50062;53887;16719;87230;0;88145;7116;8598;90;0;100;37,8;178246;1554;1298;16;495;803;9;100;69,8;434;862;2;508;36;302;28;206;8;1;93;60;62222;185;29861;32361;53384;3513;5254;71;37,2;0;100;299083;2720;233;82;82;77;40429;660;19706;20723;34327;2741;3342;19;0;37,6;99;1,25;59,86;38,89;;20;60;;;39;49;45;40;2;4;9;3;0;3;0;3;0;12;0;20;0;1;0;12;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;4;0;0;4;17;0;0;0;1;1;3;2;2;0;0;0;26;0;6;13;19;0;1;71;0;0;11;;
26/10/2020;104460;511;420;91;50327;54133;16760;87700;0;88565;7164;8639;92;0;100;37,8;178988;742;1312;14;499;813;9;100;69,8;438;872;2;512;34;306;30;206;4;1;93;59;63709;1487;30643;33066;54667;3614;5355;73;37,2;0;100;300470;1387;234;82;82;76;39439;-990;19185;20254;33460;2678;3282;19;0;37,6;100;1,26;60,99;37,76;;20;60;;;38;50;43;41;2;5;9;4;0;2;0;3;0;12;0;22;0;2;0;14;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;4;0;0;5;16;0;0;0;1;2;2;2;2;0;1;0;24;0;6;12;18;0;1;73;0;0;11;;
27/10/2020;105322;862;614;248;50776;54546;16837;88485;0;89314;7223;8694;91;0;100;37,8;179870;882;1329;17;509;820;9;100;69,8;443;884;2;498;52;303;43;195;9;1;93;59;64406;697;30983;33423;55297;3639;5398;72;37,2;0;100;302168;1698;235;82;82;76;39587;148;19284;20303;33574;2700;3294;19;0;37,6;100;1,26;61,15;37,59;;22;59;;;36;47;37;43;2;6;4;1;0;6;0;3;0;12;0;26;0;1;0;13;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;3;0;0;4;18;0;0;0;2;1;2;1;2;0;1;0;22;0;4;12;17;0;1;76;0;0;11;;
28/10/2020;106553;1231;949;282;51382;55171;16963;89590;0;90346;7313;8801;93;0;100;37,8;181546;1676;1340;11;515;825;9;100;69,8;444;894;2;477;42;289;35;188;7;1;100;59;64996;590;31246;33750;55812;3666;5444;74;37,2;0;100;305146;2978;236;82;82;76;40217;630;19621;20596;34090;2753;3355;19;0;37,6;100;1,26;61,00;37,74;;23;50;;;33;50;39;40;2;6;4;4;0;8;0;3;0;13;0;18;0;1;0;11;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;4;19;0;0;0;2;1;3;1;2;0;1;0;23;0;3;13;16;0;1;68;0;0;11;;
29/10/2020;107570;1017;748;269;51906;55664;17082;90488;0;91186;7386;8899;99;0;100;37,8;183243;1697;1357;17;522;835;9;100;69,9;447;908;2;452;21;270;14;182;7;1;87;59;65666;670;31564;34102;56371;3710;5506;79;37,2;0;100;308063;2917;237;82;82;76;40547;330;19820;20727;34368;2768;3391;20;0;37,6;100;1,26;61,04;37,69;;22;50;;;32;42;40;36;2;3;6;5;0;8;0;3;0;15;0;21;0;0;0;10;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;4;17;0;0;0;2;2;2;1;2;0;1;0;20;0;3;11;15;0;1;62;0;0;11;;
30/10/2020;108866;1296;1021;275;52549;56317;17209;91657;0;92281;7473;9012;100;0;100;37,8;185280;2037;1371;14;523;848;9;100;70;449;920;2;452;46;266;29;186;17;1;87;60;66202;536;31822;34380;56837;3734;5551;80;37,2;0;100;311310;3247;238;82;82;76;41293;746;20204;21089;34995;2819;3459;20;0;37,6;100;1,26;60,81;37,93;;23;51;;;31;39;40;37;2;2;8;4;0;9;0;3;0;15;0;19;0;0;0;9;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;4;18;0;0;0;1;2;2;1;3;0;0;0;16;0;0;11;23;0;1;64;0;0;11;;
31/10/2020;109971;1105;844;261;53087;56884;17321;92650;0;93186;7558;9131;96;0;100;37,8;187026;1746;1385;14;525;860;9;100;70;452;931;2;455;47;269;36;186;11;1;87;60;66719;517;32051;34668;57265;3767;5609;78;37,2;0;100;314534;3224;239;82;82;77;41867;574;20511;21356;35469;2860;3520;18;0;37,6;100;1,26;60,67;38,07;;23;48;;;30;42;40;35;2;2;10;4;0;10;0;2;0;16;0;16;0;0;0;9;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;5;19;0;0;0;1;1;2;1;2;0;0;0;18;0;0;10;25;0;2;64;0;0;11;0;1
01/11/2020;110717;746;648;98;53444;57273;17403;93314;0;93803;7621;9192;101;0;100;37,8;188139;1113;1396;11;531;865;9;100;70,1;454;940;2;448;28;264;20;189;8;1;88;59;66937;218;32156;34781;57434;3783;5637;83;37,2;0;100;316368;1834;240;82;82;77;42384;517;20757;21627;35915;2898;3553;18;0;37,6;100;1,26;60,46;38,28;;24;49;;;30;41;39;32;1;3;7;5;0;10;0;4;0;16;0;17;0;1;0;8;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;20;0;0;0;1;1;2;1;2;0;0;0;16;0;0;13;21;0;1;63;0;0;11;0;1
02/11/2020;111257;540;457;83;53716;57541;17459;93798;0;94256;7666;9234;101;0;100;37,8;189058;919;1404;8;535;869;9;100;70,1;455;947;2;467;39;276;28;191;11;1;93;59;68129;1192;32780;35349;58424;3873;5749;83;37,2;0;100;318064;1696;241;82;82;77;41724;-660;20401;21323;35377;2846;3483;18;0;37,6;100;1,26;61,24;37,50;;25;51;;;33;39;40;33;1;2;9;5;0;13;0;4;0;15;0;18;0;2;0;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;19;0;0;0;0;1;2;1;4;0;0;0;18;0;0;13;24;0;1;63;0;0;11;0;1
03/11/2020;112120;863;617;246;54129;57991;17553;94567;0;94991;7725;9303;101;0;100;37,8;190263;1205;1419;15;540;879;9;100;70,1;461;956;2;462;36;277;29;185;7;1;93;59;68604;475;32985;35619;58838;3893;5790;83;37,2;0;100;320253;2189;242;82;82;77;42097;373;20604;21493;35692;2876;3511;18;0;37,6;100;1,27;61,19;37,55;;26;50;;;32;38;36;39;1;2;9;5;0;10;0;4;0;15;0;13;0;1;0;14;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;0;0;5;17;0;0;0;0;2;2;1;3;0;0;0;19;0;0;12;27;0;1;61;0;0;11;0;1
04/11/2020;113261;1141;876;265;54691;58570;17680;95581;0;95986;7791;9383;101;0;101;37,8;191876;1613;1431;12;545;886;9;100;70,1;463;966;2;451;53;272;36;179;17;1;93;59;69143;539;33234;35909;59282;3927;5851;83;37,2;0;100;323187;2934;243;82;82;77;42687;590;20912;21775;36241;2898;3530;18;0;37,6;101;1,26;61,05;37,69;;21;54;;;30;39;33;40;1;2;10;6;0;9;0;3;0;13;0;11;0;1;0;11;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;2;0;0;4;16;0;0;0;0;2;2;1;0;0;1;0;19;0;0;13;27;0;0;64;0;0;11;0;1
05/11/2020;114367;1106;883;223;55224;59143;17792;96575;0;96919;7865;9480;103;0;101;37,8;193841;1965;1444;13;550;894;9;100;70.1;466;976;2;449;58;272;41;177;17;1;93;60;70002;859;33685;36317;60004;3966;5949;83;37,2;0;100;326539;3352;244;82;82;77;42921;234;20989;21932;36449;2923;3529;20;0;37,6;101;1,26;61,21;37,53;;19;55;;;32;36;30;38;1;2;11;6;0;7;0;3;0;8;0;10;0;2;0;12;0;0;0;2;0;1;0;0;0;0;0;0;0;2;0;2;0;0;4;16;0;0;0;0;2;2;1;0;0;1;0;22;0;1;11;31;0;0;66;0;0;12;0;1
06/11/2020;115417;1050;818;232;55762;59655;17892;97525;0;97779;7947;9594;97;0;101;37,8;195496;1655;1453;9;553;900;9;100;70,1;468;983;2;455;46;285;34;170;12;1;93;60;70421;419;33911;36510;60376;3986;5981;78;37,2;0;100;329416;2877;245;82;82;77;43543;622;21298;22245;36935;2978;3611;19;0;37,6;101;1,26;61,01;37,73;;19;57;;;32;38;26;38;1;2;11;10;0;11;0;2;0;7;0;12;0;1;0;13;0;0;0;2;0;0;0;1;0;0;0;1;0;2;1;2;0;0;3;16;0;0;0;0;2;2;1;1;0;0;0;23;0;0;12;32;0;0;62;0;0;12;0;0
07/11/2020;116363;946;726;220;56257;60106;17986;98377;0;98577;8017;9672;97;0;101;37,8;197171;1675;1464;11;557;907;9;100;70,1;471;991;2;464;9;285;31;179;13;1;93;59;71119;698;34223;36896;60982;4020;6039;78;37,2;0;100;332387;2971;246;82;82;77;43780;237;21477;22303;37124;3006;3631;19;0;37,6;101;1,26;61,12;37,62;;20;54;;;32;41;32;38;1;2;12;10;0;8;0;3;0;6;0;12;0;1;0;14;0;0;0;2;0;0;0;1;0;0;0;0;0;3;1;3;0;0;3;17;0;0;0;0;2;4;1;1;0;0;0;26;0;0;12;25;0;1;63;0;0;12;0;1
08/11/2020;117099;736;659;77;56626;60473;18068;99031;0;99219;8067;9715;98;0;101;37,8;198731;1560;1476;12;562;914;9;100;70,1;477;997;2;464;35;276;23;188;12;1;93;59;71201;82;34260;36941;61047;4023;6053;78;37,2;0;100;335272;2885;247;82;82;77;44422;642;21804;22618;37695;3047;3660;20;0;37,6;99;1,26;60,80;37,94;;20;55;;;32;36;38;36;1;3;12;8;0;7;0;2;0;6;0;14;0;3;0;13;0;0;0;2;0;0;0;1;0;0;0;0;0;3;1;3;0;0;3;15;0;0;0;0;2;4;1;1;0;1;0;24;0;0;12;26;0;1;66;0;0;12;0;0
09/11/2020;117587;488;411;77;56873;60714;18118;99469;0;99645;8106;9738;98;0;101;37,8;199187;456;1491;15;566;925;9;100;70,2;481;1008;2;484;44;289;38;195;6;1;93;59;72249;1048;34797;37452;61897;4112;6162;78;37,2;0;100;336529;1257;248;82;82;78;43847;-575;21510;22337;37267;2986;3574;20;0;37,6;99;1,27;61,44;37,29;;24;51;;;32;37;40;38;1;3;11;11;0;7;0;4;0;6;0;16;0;1;0;13;0;1;0;3;0;0;0;1;0;0;0;0;0;3;1;3;0;0;3;17;0;0;0;0;2;4;1;1;0;0;0;27;0;0;12;28;0;1;68;0;0;12;0;1
10/11/2020;118566;979;684;295;57390;61176;18214;100352;0;100467;8172;9829;98;0;101;37,8;200510;1323;1502;11;568;934;9;101;70,2;486;1014;2;492;55;294;39;198;16;1;93;59;72941;692;35129;37812;62503;4139;6221;78;37,2;0;100;338627;2098;249;82;82;78;44123;276;21693;22430;37478;3019;3606;20;0;37,6;99;1,27;61,52;37,21;;23;51;;;40;30;38;41;0;5;11;10;0;10;0;6;0;4;0;15;0;2;0;14;0;0;0;2;0;0;0;1;0;0;0;0;0;4;0;4;0;0;3;17;0;0;0;0;2;4;1;1;0;0;0;28;0;0;11;31;0;1;69;0;0;12;0;1
11/11/2020;119768;1202;948;254;57979;61789;18291;101477;0;101506;8253;9912;97;0;101;37,8;202168;1658;1513;11;573;940;9;101;70,1;490;1021;2;492;55;295;44;197;11;17;93;59;73509;568;35398;38111;62978;4168;6285;78;37,1;0;100;341594;2967;250;82;82;78;44746;623;22008;22738;38038;3064;3625;19;0;37,6;99;1,26;61,38;37,36;;22;41;;;41;34;36;50;0;4;11;8;0;11;0;9;0;2;0;15;0;1;0;15;0;0;0;2;0;0;0;0;0;1;0;1;0;5;0;3;0;0;3;16;0;0;0;0;1;5;1;1;0;0;0;27;0;0;11;30;0;1;71;0;0;12;0;1
12/11/2020;120939;1171;907;264;58549;62390;18385;102554;0;102495;8329;10018;97;0;101;37,8;204123;1955;1527;14;577;950;0;101;70,2;494;1031;2;489;46;298;33;191;13;25;90;59;74255;746;35780;38475;63613;4211;6353;78;37,1;0;100;344868;3274;251;82;82;78;45157;411;22192;22965;38388;3087;3663;19;0;37,7;99;1,26;61,40;37,34;;21;48;;;46;39;40;44;0;4;11;6;0;11;1;9;0;3;0;14;0;1;0;13;0;0;0;3;0;1;0;0;0;1;0;1;0;3;0;3;0;0;3;17;0;0;0;0;1;2;0;2;0;1;0;22;0;0;4;35;0;1;64;0;0;12;0;2
13/11/2020;122123;1184;934;250;59143;62980;18474;103649;0;103482;8413;10130;98;0;101;37,8;205886;1763;1537;10;579;958;9;101;70,2;495;1040;2;477;33;285;23;192;10;1;90;59;74868;613;36077;38791;64137;4257;6396;78;37,1;0;100;347822;2954;252;82;82;78;45718;561;22487;23231;38850;3116;3732;20;0;37,7;100;1,26;61,31;37,44;;21;47;;;45;41;40;37;1;4;10;5;0;11;0;9;0;3;0;13;0;1;0;14;0;0;0;3;0;2;0;1;0;0;0;1;0;3;0;3;0;1;3;14;0;0;0;0;1;2;0;2;0;0;0;21;0;0;2;33;0;1;69;0;0;12;0;1
